slug,event_timestamp,event_datetime,date,hour,minute,day_of_week,winner,winner_binary,volume,last_trade_price,best_bid,best_ask,spread,closed,btc_open,btc_close,btc_high,btc_low,btc_return,btc_volatility,btc_range,n_trades,n_unique_traders,total_trade_size,avg_trade_price,up_buy_pct,implied_prob_5min,implied_prob_4min,implied_prob_3min,implied_prob_2min,implied_prob_1min
btc-updown-5m-1773331200,1773331200,2026-03-12 16:00:00 UTC,2026-03-12,16,0,Thursday,Up,1,0.0,0.99,0.99,1,0.009,True,70340.31,70423.31,70424.76,70265.18,0.00117998,0.0001011,0.00226868,2333,735,125108.1305,0.5508,0.4389,0.499,0.43,0.46,0.339,0.87
btc-updown-5m-1773331500,1773331500,2026-03-12 16:05:00 UTC,2026-03-12,16,5,Thursday,Down,0,0.0,0.001,,0.01,0.01,True,70423.31,69970.94,70499.99,69905.72,-0.00642358,0.00013658,0.00843854,2003,780,175015.2579,0.4042,0.4274,0.51,0.421,0.0897,0.02,0.009
btc-updown-5m-1773331800,1773331800,2026-03-12 16:10:00 UTC,2026-03-12,16,10,Thursday,Up,1,0.0,0.999,0.99,1,0.009,True,69963.71,70122.87,70148.15,69939.26,0.00227489,0.00011152,0.00298569,2059,775,144808.0968,0.4686,0.456,0.5085,0.601,0.6607,0.7226,0.9512
btc-updown-5m-1773332100,1773332100,2026-03-12 16:15:00 UTC,2026-03-12,16,15,Thursday,Up,1,0.0,0.99,0.92,0.93,0.009,True,70124.53,70291.2,70321.08,70074.99,0.00237677,0.00010224,0.00350933,1995,764,133931.5895,0.5994,0.4531,0.5345,0.551,0.819,0.88,0.979
btc-updown-5m-1773332400,1773332400,2026-03-12 16:20:00 UTC,2026-03-12,16,20,Thursday,Up,1,0.0,0.999,0.999,1,0.001,True,70294.42,70309.69,70561.37,70276.59,0.00021723,0.00012935,0.00405125,2694,1011,351295.6242,0.2741,0.4135,0.48,0.73,0.9627,0.9502,0.9
btc-updown-5m-1773332700,1773332700,2026-03-12 16:25:00 UTC,2026-03-12,16,25,Thursday,Down,0,0.0,0.01,0.05,0.06,0.009,True,70309.69,70063.65,70309.69,70053.14,-0.00349938,0.00010389,0.00364886,1686,745,108841.7933,0.5149,0.4199,0.54,0.46,0.131,0.099,0.02
btc-updown-5m-1773333000,1773333000,2026-03-12 16:30:00 UTC,2026-03-12,16,30,Thursday,Up,1,0.0,0.999,0.99,1,0.009,True,70061.72,70252.94,70334.69,70040.01,0.00272931,0.00011534,0.00420601,1915,682,135077.8783,0.5633,0.4888,0.51,0.58,0.709,0.88,0.99
btc-updown-5m-1773333300,1773333300,2026-03-12 16:35:00 UTC,2026-03-12,16,35,Thursday,Up,1,0.0,0.99,0.78,0.79,0.008,True,70252.95,70432.08,70443.06,70202.85,0.00254979,0.00010562,0.00341922,1961,635,100802.2934,0.5531,0.4294,0.534,0.41,0.8,0.89,0.879
btc-updown-5m-1773333600,1773333600,2026-03-12 16:40:00 UTC,2026-03-12,16,40,Thursday,Down,0,0.0,0.01,,0.01,0.009,True,70432.08,70381.51,70471.3,70350.58,-0.000718,9.877e-05,0.00171399,2362,697,126154.491,0.5468,0.4513,0.509,0.5409,0.261,0.479,0.37
btc-updown-5m-1773333900,1773333900,2026-03-12 16:45:00 UTC,2026-03-12,16,45,Thursday,Up,1,0.0,0.99,0.38,0.39,0.009,True,70374.66,70519.99,70519.99,70245.24,0.00206509,0.00010271,0.0039041,2394,682,153738.7308,0.4935,0.4169,0.51,0.65,0.25,0.329,0.4604
btc-updown-5m-1773334200,1773334200,2026-03-12 16:50:00 UTC,2026-03-12,16,50,Thursday,Down,0,0.0,0.001,,0.001,0.0009,True,70507.25,70464.23,70507.25,70398.8,-0.00061015,8.613e-05,0.00153814,1918,756,215961.5193,0.3072,0.3733,0.51,0.419,0.219,0.251,0.1152
btc-updown-5m-1773334500,1773334500,2026-03-12 16:55:00 UTC,2026-03-12,16,55,Thursday,Down,0,0.0,0.01,0.14,0.15,0.008,True,70464.24,70381.16,70490.75,70368.19,-0.00117904,6.585e-05,0.00173932,1722,665,103565.045,0.6047,0.428,0.502,0.48,0.339,0.2878,0.05
btc-updown-5m-1773334800,1773334800,2026-03-12 17:00:00 UTC,2026-03-12,17,0,Thursday,Up,1,0.0,0.999,0.97,0.98,0.01,True,70374.22,70463.8,70523.04,70344.82,0.00127291,9.649e-05,0.00253246,2488,836,166618.6487,0.5076,0.4494,0.441,0.67,0.42,0.409,0.86
btc-updown-5m-1773335100,1773335100,2026-03-12 17:05:00 UTC,2026-03-12,17,5,Thursday,Down,0,0.0,0.01,0.19,0.2,0.008,True,70463.8,70382.24,70547.19,70352.33,-0.00115747,8.417e-05,0.00276539,2318,796,158317.0885,0.5334,0.4142,0.48,0.559,0.64,0.359,0.07
btc-updown-5m-1773335400,1773335400,2026-03-12 17:10:00 UTC,2026-03-12,17,10,Thursday,Up,1,0.0,0.99,0.91,0.92,0.008,True,70375.0,70429.76,70499.36,70375.0,0.00077812,6.831e-05,0.0017671,1885,712,120002.1019,0.5247,0.4361,0.5,0.68,0.71,0.81,0.8957
btc-updown-5m-1773335700,1773335700,2026-03-12 17:15:00 UTC,2026-03-12,17,15,Thursday,Down,0,0.0,0.01,0.18,0.19,0.01,True,70422.82,70236.96,70475.83,70236.96,-0.0026392,9.076e-05,0.00339194,2204,643,121751.0863,0.52,0.4097,0.5,0.591,0.401,0.5,0.16
btc-updown-5m-1773336000,1773336000,2026-03-12 17:20:00 UTC,2026-03-12,17,20,Thursday,Up,1,0.0,0.999,0.999,1,0.0009,True,70205.21,70429.09,70494.03,70205.21,0.00318894,9.404e-05,0.00411394,1740,733,123968.0693,0.5006,0.4816,0.49,0.6,0.691,0.9691,0.99
btc-updown-5m-1773336300,1773336300,2026-03-12 17:25:00 UTC,2026-03-12,17,25,Thursday,Down,0,0.0,0.01,0.32,0.36,0.04,True,70443.57,70300.01,70519.99,70294.42,-0.00203794,9.39e-05,0.00320214,2161,715,124906.8636,0.5666,0.4202,0.5,0.44,0.661,0.581,0.2197
btc-updown-5m-1773336600,1773336600,2026-03-12 17:30:00 UTC,2026-03-12,17,30,Thursday,Up,1,0.0,0.99,0.99,1,0.009,True,70309.68,70306.63,70442.38,70277.75,-4.338e-05,7.477e-05,0.0023415,2125,703,141579.0481,0.4551,0.4155,0.509,0.721,0.741,0.8199,0.811
btc-updown-5m-1773336900,1773336900,2026-03-12 17:35:00 UTC,2026-03-12,17,35,Thursday,Up,1,0.0,0.99,0.95,0.96,0.009,True,70316.01,70386.0,70444.64,70300.19,0.00099536,7.528e-05,0.0020543,1871,739,114679.7114,0.5037,0.4292,0.5289,0.749,0.44,0.8424,0.95
btc-updown-5m-1773337200,1773337200,2026-03-12 17:40:00 UTC,2026-03-12,17,40,Thursday,Down,0,0.0,0.01,0.21,0.22,0.008,True,70388.07,70360.87,70429.09,70323.34,-0.00038643,6.717e-05,0.00150239,2200,619,126976.2035,0.5434,0.425,0.49,0.591,0.54,0.431,0.1214
btc-updown-5m-1773337500,1773337500,2026-03-12 17:45:00 UTC,2026-03-12,17,45,Thursday,Down,0,0.0,0.01,0.55,0.56,0.009,True,70361.76,70314.43,70414.98,70164.09,-0.00067267,9.735e-05,0.00356572,2369,797,125978.0599,0.5176,0.3867,0.52,0.33,0.1765,0.304,0.43
btc-updown-5m-1773337800,1773337800,2026-03-12 17:50:00 UTC,2026-03-12,17,50,Thursday,Down,0,0.0,0.01,,0.01,0.009,True,70314.44,70267.88,70415.01,70256.81,-0.00066217,6.853e-05,0.00224989,2251,703,136253.8484,0.5417,0.3661,0.5,0.699,0.75,0.54,0.48
btc-updown-5m-1773338100,1773338100,2026-03-12 17:55:00 UTC,2026-03-12,17,55,Thursday,Down,0,0.0,0.01,0.43,0.44,0.008,True,70267.88,70212.06,70283.47,70076.58,-0.00079439,8.32e-05,0.0029443,2267,731,128259.2468,0.5133,0.3908,0.49,0.18,0.2,0.38,0.4593
btc-updown-5m-1773338400,1773338400,2026-03-12 18:00:00 UTC,2026-03-12,18,0,Thursday,Down,0,0.0,0.01,0.22,0.23,0.01,True,70213.03,70138.01,70297.88,70133.1,-0.00106846,9.827e-05,0.00234686,2594,627,141290.9177,0.514,0.3878,0.5,0.519,0.48,0.62,0.391
btc-updown-5m-1773338700,1773338700,2026-03-12 18:05:00 UTC,2026-03-12,18,5,Thursday,Up,1,0.0,0.99,0.99,1,0.009,True,70143.35,70251.38,70253.96,70073.81,0.00154013,7.946e-05,0.00256831,1936,701,114760.2974,0.5124,0.4582,0.49,0.381,0.3757,0.6303,0.93
btc-updown-5m-1773339000,1773339000,2026-03-12 18:10:00 UTC,2026-03-12,18,10,Thursday,Down,0,0.0,0.01,,0.01,0.009,True,70251.38,70202.85,70291.15,70186.35,-0.0006908,6.169e-05,0.00149179,1887,618,112049.0127,0.536,0.4319,0.52,0.6,0.3965,0.32,0.4495
btc-updown-5m-1773339300,1773339300,2026-03-12 18:15:00 UTC,2026-03-12,18,15,Thursday,Down,0,0.0,0.01,0.17,0.18,0.009,True,70220.85,70116.36,70273.28,70116.36,-0.00148802,7.262e-05,0.00223466,1820,674,117231.6794,0.5363,0.3824,0.48,0.561,0.5601,0.3904,0.09
btc-updown-5m-1773339600,1773339600,2026-03-12 18:20:00 UTC,2026-03-12,18,20,Thursday,Down,0,0.0,0.001,,0.001,0.0009,True,70116.36,70016.31,70116.36,69877.88,-0.00142691,0.00010896,0.0034012,1731,884,121557.7384,0.5315,0.3934,0.5259,0.16,0.049,0.101,0.07
btc-updown-5m-1773339900,1773339900,2026-03-12 18:25:00 UTC,2026-03-12,18,25,Thursday,Up,1,0.0,0.99,0.99,1,0.009,True,70008.84,70019.71,70068.96,69994.99,0.00015527,6.937e-05,0.00105658,2093,634,153165.7434,0.4179,0.409,0.52,0.6002,0.63,0.6,0.72
btc-updown-5m-1773340200,1773340200,2026-03-12 18:30:00 UTC,2026-03-12,18,30,Thursday,Down,0,0.0,0.001,,0.001,0.0009,True,70019.71,69934.78,70068.44,69911.76,-0.00121294,7.425e-05,0.00223766,1942,621,115819.2859,0.5493,0.3908,0.5003,0.53,0.509,0.581,0.449
btc-updown-5m-1773340500,1773340500,2026-03-12 18:35:00 UTC,2026-03-12,18,35,Thursday,Up,1,0.0,0.999,0.98,0.99,0.009,True,69951.7,70009.28,70100.0,69909.84,0.00082314,8.706e-05,0.00271845,1593,743,139845.725,0.4829,0.516,0.51,0.621,0.7794,0.94,0.9705
btc-updown-5m-1773340800,1773340800,2026-03-12 18:40:00 UTC,2026-03-12,18,40,Thursday,Down,0,0.0,0.01,0.05,0.06,0.008,True,70009.29,69924.69,70009.29,69870.95,-0.00120841,6.105e-05,0.00197602,1589,671,105033.739,0.5461,0.3814,0.5093,0.371,0.241,0.14,0.05
btc-updown-5m-1773341100,1773341100,2026-03-12 18:45:00 UTC,2026-03-12,18,45,Thursday,Down,0,0.0,0.01,0.37,0.38,0.009,True,69919.96,69836.75,69935.55,69801.01,-0.00119008,7.661e-05,0.0019242,1954,654,112334.9107,0.5399,0.3982,0.4588,0.4995,0.499,0.169,0.08
btc-updown-5m-1773341400,1773341400,2026-03-12 18:50:00 UTC,2026-03-12,18,50,Thursday,Up,1,0.0,0.999,0.97,0.98,0.009,True,69826.98,69908.21,69933.39,69807.94,0.0011633,6.511e-05,0.00179658,1722,661,105711.662,0.5484,0.4762,0.52,0.53,0.6235,0.78,0.9194
btc-updown-5m-1773341700,1773341700,2026-03-12 18:55:00 UTC,2026-03-12,18,55,Thursday,Down,0,0.0,0.01,0.04,0.05,0.009,True,69908.2,69819.64,69917.36,69800.0,-0.0012668,4.895e-05,0.00167877,1574,589,96369.4322,0.5415,0.3653,0.51,0.4255,0.47,0.19,0.03
btc-updown-5m-1773342000,1773342000,2026-03-12 19:00:00 UTC,2026-03-12,19,0,Thursday,Up,1,0.0,0.999,0.98,0.99,0.01,True,69809.05,69887.5,69933.55,69787.19,0.00112378,9.179e-05,0.00209658,1846,675,115863.1944,0.5243,0.435,0.5167,0.501,0.59,0.577,0.8
btc-updown-5m-1773342300,1773342300,2026-03-12 19:05:00 UTC,2026-03-12,19,5,Thursday,Up,1,0.0,0.99,0.14,0.15,0.01,True,69864.36,69918.45,69928.13,69800.0,0.00077421,8.281e-05,0.00183398,2027,636,117322.1664,0.5694,0.4415,0.5,0.52,0.5384,0.29,0.44
btc-updown-5m-1773342600,1773342600,2026-03-12 19:10:00 UTC,2026-03-12,19,10,Thursday,Up,1,0.0,0.999,0.99,1,0.009,True,69918.44,69934.87,69951.3,69770.86,0.00023499,6.439e-05,0.00258072,2035,670,131128.8032,0.5445,0.4025,0.51,0.321,0.151,0.1982,0.311
btc-updown-5m-1773342900,1773342900,2026-03-12 19:15:00 UTC,2026-03-12,19,15,Thursday,Up,1,0.0,0.999,0.98,0.99,0.01,True,69934.88,70078.8,70111.28,69934.88,0.00205791,7.599e-05,0.00252235,1604,633,124388.7513,0.4635,0.5268,0.49,0.611,0.68,0.88,0.991
btc-updown-5m-1773343200,1773343200,2026-03-12 19:20:00 UTC,2026-03-12,19,20,Thursday,Up,1,0.0,0.99,0.82,0.83,0.01,True,70069.96,70080.01,70166.88,70015.02,0.00014343,6.56e-05,0.00216726,2254,645,115833.8379,0.5446,0.4259,0.5047,0.451,0.5114,0.7008,0.75
btc-updown-5m-1773343500,1773343500,2026-03-12 19:25:00 UTC,2026-03-12,19,25,Thursday,Up,1,0.0,0.99,0.88,0.9,0.018,True,70080.01,70209.97,70220.72,70050.48,0.00185445,5.989e-05,0.00242922,1451,601,87133.9121,0.5418,0.4804,0.4907,0.6607,0.68,0.799,0.989
btc-updown-5m-1773343800,1773343800,2026-03-12 19:30:00 UTC,2026-03-12,19,30,Thursday,Up,1,0.0,0.999,0.99,1,0.009,True,70202.16,70327.88,70348.0,70202.16,0.00179083,6.212e-05,0.00207743,1512,703,117846.5541,0.4941,0.504,0.47,0.6706,0.881,0.94,0.989
btc-updown-5m-1773344100,1773344100,2026-03-12 19:35:00 UTC,2026-03-12,19,35,Thursday,Down,0,0.0,0.01,,0.01,0.009,True,70326.12,70319.23,70326.75,70255.52,-9.797e-05,4.673e-05,0.00101285,1954,635,114194.0367,0.5336,0.4437,0.47,0.28,0.309,0.38,0.321
btc-updown-5m-1773344400,1773344400,2026-03-12 19:40:00 UTC,2026-03-12,19,40,Thursday,Down,0,0.0,0.01,0.2,0.22,0.02,True,70319.22,70311.3,70321.06,70245.7,-0.00011263,4.704e-05,0.00107168,2113,640,116392.3887,0.5099,0.4406,0.48,0.3069,0.34,0.3,0.56
btc-updown-5m-1773344700,1773344700,2026-03-12 19:45:00 UTC,2026-03-12,19,45,Thursday,Up,1,0.0,0.99,0.63,0.64,0.01,True,70279.5,70454.06,70454.07,70264.83,0.0024838,6.277e-05,0.00269268,2101,655,124183.6713,0.5751,0.4598,0.5,0.5,0.3802,0.6409,0.7
btc-updown-5m-1773345000,1773345000,2026-03-12 19:50:00 UTC,2026-03-12,19,50,Thursday,Down,0,0.0,0.01,0.04,0.05,0.01,True,70452.82,70445.31,70489.99,70377.74,-0.0001066,6.743e-05,0.00159326,2312,757,136057.4972,0.5271,0.4187,0.45,0.3942,0.36,0.26,0.18
btc-updown-5m-1773345300,1773345300,2026-03-12 19:55:00 UTC,2026-03-12,19,55,Thursday,Down,0,0.0,0.01,0.85,0.86,0.009,True,70476.0,70432.32,70548.65,70432.32,-0.00061979,7.427e-05,0.00165063,2498,807,187234.619,0.3702,0.4235,0.5,0.7517,0.64,0.569,0.799
btc-updown-5m-1773345600,1773345600,2026-03-12 20:00:00 UTC,2026-03-12,20,0,Thursday,Up,1,0.0,0.99,0.83,0.84,0.009,True,70449.71,70485.43,70496.3,70429.08,0.00050703,6.65e-05,0.00095416,1721,612,106755.6525,0.5352,0.3876,0.47,0.634,0.72,0.529,0.899
btc-updown-5m-1773345900,1773345900,2026-03-12 20:05:00 UTC,2026-03-12,20,5,Thursday,Down,0,0.0,0.01,0.38,0.39,0.008,True,70483.61,70461.03,70550.74,70455.42,-0.00032036,5.48e-05,0.00135237,1744,610,109903.6039,0.5482,0.3836,0.4752,0.69,0.541,0.38,0.3766
btc-updown-5m-1773346200,1773346200,2026-03-12 20:10:00 UTC,2026-03-12,20,10,Thursday,Down,0,0.0,0.001,0.02,0.03,0.009,True,70461.03,70400.0,70461.03,70356.0,-0.00086615,4.577e-05,0.00149061,1623,700,122798.3282,0.3983,0.3592,0.47,0.2208,0.081,0.07,0.049
btc-updown-5m-1773346500,1773346500,2026-03-12 20:15:00 UTC,2026-03-12,20,15,Thursday,Down,0,0.0,0.01,0.03,0.05,0.019,True,70400.0,70300.08,70422.26,70291.13,-0.00141932,6.658e-05,0.00186264,1798,740,119946.3076,0.4911,0.376,0.47,0.591,0.431,0.36,0.03
btc-updown-5m-1773346800,1773346800,2026-03-12 20:20:00 UTC,2026-03-12,20,20,Thursday,Up,1,0.0,0.999,0.97,0.98,0.01,True,70300.08,70363.73,70369.52,70262.49,0.0009054,3.213e-05,0.00152247,1527,638,93262.3474,0.5588,0.4669,0.5107,0.469,0.49,0.7713,0.95
btc-updown-5m-1773347100,1773347100,2026-03-12 20:25:00 UTC,2026-03-12,20,25,Thursday,Down,0,0.0,0.01,0.2,0.21,0.009,True,70363.73,70307.03,70386.0,70307.03,-0.00080581,4.789e-05,0.00112231,1658,613,97499.5271,0.5509,0.3534,0.4971,0.551,0.29,0.24,0.1473
btc-updown-5m-1773347400,1773347400,2026-03-12 20:30:00 UTC,2026-03-12,20,30,Thursday,Down,0,0.0,0.001,0.01,0.02,0.01,True,70296.96,70232.78,70296.97,70211.24,-0.00091298,4.519e-05,0.00121954,1414,636,120706.5327,0.4226,0.3373,0.49,0.2763,0.1433,0.101,0.0395
btc-updown-5m-1773347700,1773347700,2026-03-12 20:35:00 UTC,2026-03-12,20,35,Thursday,Down,0,0.0,0.01,,0.01,0.009,True,70232.79,70208.01,70245.55,70191.11,-0.00035283,2.456e-05,0.00077514,1602,643,152824.148,0.6522,0.3608,0.5002,0.55,0.5493,0.139,0.0833
btc-updown-5m-1773348000,1773348000,2026-03-12 20:40:00 UTC,2026-03-12,20,40,Thursday,Down,0,0.0,0.001,0.02,0.04,0.019,True,70208.01,70130.34,70208.02,70129.72,-0.00110628,2.559e-05,0.00111526,1621,697,99574.6774,0.5382,0.3467,0.501,0.501,0.28,0.09,0.05
btc-updown-5m-1773348300,1773348300,2026-03-12 20:45:00 UTC,2026-03-12,20,45,Thursday,Up,1,0.0,0.99,0.94,0.95,0.008,True,70130.34,70232.57,70236.24,70111.32,0.00145771,4.008e-05,0.00178125,1734,757,133189.0997,0.5239,0.4994,0.5,0.55,0.859,0.9033,0.9521
btc-updown-5m-1773348600,1773348600,2026-03-12 20:50:00 UTC,2026-03-12,20,50,Thursday,Down,0,0.0,0.001,,0.001,0.0009,True,70232.56,70164.0,70236.24,70123.41,-0.00097619,3.767e-05,0.00160652,1368,566,89439.3894,0.5763,0.3509,0.5074,0.531,0.47,0.439,0.131
btc-updown-5m-1773348900,1773348900,2026-03-12 20:55:00 UTC,2026-03-12,20,55,Thursday,Up,1,0.0,0.99,0.73,0.74,0.009,True,70165.46,70164.49,70187.76,70164.49,-1.382e-05,2.138e-05,0.00033164,1448,606,107429.3991,0.5498,0.442,0.5,0.609,0.6,0.5702,0.659
btc-updown-5m-1773349200,1773349200,2026-03-12 21:00:00 UTC,2026-03-12,21,0,Thursday,Up,1,0.0,0.999,0.99,1,0.01,True,70168.36,70309.69,70309.69,70168.35,0.00201416,4.481e-05,0.0020143,1450,757,119827.5164,0.5211,0.4848,0.5,0.721,0.91,0.979,0.9697
btc-updown-5m-1773349500,1773349500,2026-03-12 21:05:00 UTC,2026-03-12,21,5,Thursday,Up,1,0.0,0.99,0.21,0.23,0.018,True,70309.69,70334.49,70341.52,70269.46,0.00035273,3.02e-05,0.00102489,1821,678,111519.4339,0.5502,0.4794,0.52,0.5,0.46,0.2303,0.2175
btc-updown-5m-1773349800,1773349800,2026-03-12 21:10:00 UTC,2026-03-12,21,10,Thursday,Up,1,0.0,0.99,0.99,1,0.009,True,70334.49,70386.91,70470.0,70322.31,0.0007453,5.1e-05,0.00209982,1850,766,141462.2335,0.5308,0.4611,0.5,0.4,0.8553,0.8796,0.891
btc-updown-5m-1773350100,1773350100,2026-03-12 21:15:00 UTC,2026-03-12,21,15,Thursday,Down,0,0.0,0.01,0.17,0.18,0.009,True,70386.91,70321.8,70410.31,70321.8,-0.00092503,4.075e-05,0.00125748,1922,819,130839.8484,0.5399,0.3975,0.5,0.2703,0.461,0.1634,0.1595
btc-updown-5m-1773350400,1773350400,2026-03-12 21:20:00 UTC,2026-03-12,21,20,Thursday,Down,0,0.0,0.01,0.27,0.28,0.008,True,70321.8,70309.69,70321.8,70285.06,-0.00017221,2.515e-05,0.00052246,1336,537,80165.5827,0.5793,0.3743,0.51,0.381,0.3994,0.37,0.17
btc-updown-5m-1773350700,1773350700,2026-03-12 21:25:00 UTC,2026-03-12,21,25,Thursday,Down,0,0.0,0.01,0.37,0.38,0.008,True,70304.65,70289.11,70304.65,70258.79,-0.00022104,2.247e-05,0.0006523,1194,564,78255.8746,0.6041,0.371,0.49,0.2854,0.16,0.3955,0.31
btc-updown-5m-1773351000,1773351000,2026-03-12 21:30:00 UTC,2026-03-12,21,30,Thursday,Down,0,0.0,0.001,,0.001,0.001,True,70289.12,70224.44,70289.12,70202.84,-0.0009202,2.612e-05,0.0012275,1098,524,196683.7785,0.1941,0.2914,0.5096,0.25,0.1264,0.07,0.051
btc-updown-5m-1773351300,1773351300,2026-03-12 21:35:00 UTC,2026-03-12,21,35,Thursday,Down,0,0.0,0.001,,0.01,0.009,True,70224.44,70208.37,70254.08,70200.91,-0.00022884,2.959e-05,0.00075714,1559,592,101189.191,0.5653,0.34,0.5164,0.73,0.759,0.45,0.201
btc-updown-5m-1773351600,1773351600,2026-03-12 21:40:00 UTC,2026-03-12,21,40,Thursday,Up,1,0.0,0.99,0.99,1,0.009,True,70208.38,70277.22,70294.41,70204.01,0.00098051,5.223e-05,0.0012876,2121,636,138097.7815,0.4674,0.4107,0.52,0.7023,0.47,0.9,0.881
btc-updown-5m-1773351900,1773351900,2026-03-12 21:45:00 UTC,2026-03-12,21,45,Thursday,Up,1,0.0,0.99,0.26,0.27,0.01,True,70277.21,70326.75,70326.75,70263.05,0.00070492,2.865e-05,0.00090641,1440,561,94589.795,0.5447,0.4354,0.5,0.399,0.65,0.409,0.211
btc-updown-5m-1773352200,1773352200,2026-03-12 21:50:00 UTC,2026-03-12,21,50,Thursday,Up,1,0.0,0.99,0.99,1,0.009,True,70326.75,70318.53,70362.0,70234.65,-0.00011688,5.932e-05,0.00181083,1920,631,124760.3602,0.5628,0.4036,0.51,0.4393,0.31,0.1016,0.07
btc-updown-5m-1773352500,1773352500,2026-03-12 21:55:00 UTC,2026-03-12,21,55,Thursday,Down,0,0.0,0.01,0.5,0.51,0.009,True,70318.52,70268.55,70383.48,70268.55,-0.00071062,5.182e-05,0.00163442,2038,604,122467.0014,0.468,0.4161,0.52,0.347,0.5582,0.2923,0.8
btc-updown-5m-1773352800,1773352800,2026-03-12 22:00:00 UTC,2026-03-12,22,0,Thursday,Down,0,0.0,0.001,,0.01,0.009,True,70216.51,70248.77,70305.26,70216.51,0.00045944,6.002e-05,0.00126395,1827,535,104742.751,0.5167,0.3892,0.49,0.47,0.6396,0.38,0.36
btc-updown-5m-1773353100,1773353100,2026-03-12 22:05:00 UTC,2026-03-12,22,5,Thursday,Down,0,0.0,0.01,0.55,0.56,0.009,True,70248.78,70206.52,70279.99,70206.51,-0.00060158,3.91e-05,0.001046,1692,594,90130.4879,0.5301,0.3729,0.49,0.56,0.4325,0.47,0.43
btc-updown-5m-1773353400,1773353400,2026-03-12 22:10:00 UTC,2026-03-12,22,10,Thursday,Up,1,0.0,0.99,0.72,0.73,0.009,True,70206.52,70204.92,70247.24,70157.87,-2.279e-05,3.614e-05,0.00127296,1761,529,142260.1643,0.3762,0.4055,0.5,0.4009,0.5538,0.7,0.7888
btc-updown-5m-1773353700,1773353700,2026-03-12 22:15:00 UTC,2026-03-12,22,15,Thursday,Down,0,0.0,0.01,0.17,0.18,0.009,True,70204.93,70155.48,70204.93,70116.36,-0.00070437,4.736e-05,0.00126159,1780,732,110065.4508,0.53,0.3989,0.51,0.279,0.131,0.16,0.189
btc-updown-5m-1773354000,1773354000,2026-03-12 22:20:00 UTC,2026-03-12,22,20,Thursday,Up,1,0.0,0.99,0.46,0.49,0.029,True,70143.05,70172.12,70214.87,70129.25,0.00041444,4.31e-05,0.00122065,2068,706,138361.9536,0.5218,0.4163,0.52,0.4,0.55,0.56,0.7
btc-updown-5m-1773354300,1773354300,2026-03-12 22:25:00 UTC,2026-03-12,22,25,Thursday,Up,1,0.0,0.99,0.6,0.61,0.008,True,70172.12,70180.62,70280.7,70167.08,0.00012113,5.177e-05,0.00161916,1727,660,101003.6875,0.5131,0.4134,0.51,0.8208,0.86,0.779,0.7502
btc-updown-5m-1773354600,1773354600,2026-03-12 22:30:00 UTC,2026-03-12,22,30,Thursday,Down,0,0.0,0.01,0.25,0.26,0.008,True,70169.48,70097.12,70224.4,70097.11,-0.00103122,3.923e-05,0.00181404,1642,565,101906.3251,0.5527,0.4269,0.51,0.51,0.3024,0.559,0.6548
btc-updown-5m-1773354900,1773354900,2026-03-12 22:35:00 UTC,2026-03-12,22,35,Thursday,Up,1,0.0,0.99,0.84,0.85,0.009,True,70097.12,70092.64,70138.27,70092.64,-6.391e-05,4.148e-05,0.00065095,2286,612,267413.1708,0.4284,0.4283,0.5,0.68,0.501,0.731,0.7
btc-updown-5m-1773355200,1773355200,2026-03-12 22:40:00 UTC,2026-03-12,22,40,Thursday,Down,0,0.0,0.01,0.86,0.87,0.009,True,70092.64,70059.16,70120.27,70033.33,-0.00047765,5.407e-05,0.00124036,2208,653,132664.4104,0.5435,0.4117,0.5396,0.36,0.25,0.5279,0.4604
btc-updown-5m-1773355500,1773355500,2026-03-12 22:45:00 UTC,2026-03-12,22,45,Thursday,Down,0,0.0,0.01,0.88,0.9,0.019,True,70059.17,70033.06,70116.37,70020.73,-0.00037268,4.769e-05,0.00136513,1882,607,115546.0787,0.5099,0.3502,0.53,0.71,0.69,0.65,0.8935
btc-updown-5m-1773355800,1773355800,2026-03-12 22:50:00 UTC,2026-03-12,22,50,Thursday,Up,1,0.0,0.99,0.26,0.27,0.008,True,70033.06,70037.54,70085.39,70013.17,6.397e-05,3.614e-05,0.00103123,1896,600,115234.8946,0.5297,0.3929,0.52,0.73,0.6699,0.5369,0.45
btc-updown-5m-1773356100,1773356100,2026-03-12 22:55:00 UTC,2026-03-12,22,55,Thursday,Up,1,0.0,0.99,0.92,0.93,0.009,True,70039.59,70175.64,70178.16,70039.59,0.00194247,4.786e-05,0.00197845,1391,640,104693.034,0.4849,0.5047,0.52,0.75,0.84,0.85,0.901
btc-updown-5m-1773356400,1773356400,2026-03-12 23:00:00 UTC,2026-03-12,23,0,Thursday,Up,1,0.0,0.999,0.99,1,0.008,True,70159.35,70413.27,70428.0,70159.35,0.00361919,0.00010381,0.00382914,1814,608,141727.5524,0.454,0.4322,0.51,0.62,0.789,0.819,0.99
btc-updown-5m-1773356700,1773356700,2026-03-12 23:05:00 UTC,2026-03-12,23,5,Thursday,Up,1,0.0,0.99,0.71,0.72,0.008,True,70407.27,70435.66,70472.86,70342.72,0.00040323,8.629e-05,0.00184839,2500,667,145500.2478,0.4908,0.4188,0.5,0.3199,0.319,0.5858,0.59
